ptint	 lfx	 lfy	 lfz	 rfx	 rfy	 rfz	 tfx	 tfy	 tfz	 trx	 try	 trz	 tmx	 tmy	 tmz	 tix	 tiy	 tiz	 tdx	 tdy	 tdz	 imx	 imy	 imz	 ipx	 ipy	 ipz	 iphx	 iphy	 iphz	 idx	 idy	 idz	 mmx	 mmy	 mmz	 mpx	 mpy	 mpz	 mphx	 mphy	 mphz	 mdx	 mdy	 mdz	 rmx	 rmy	 rmz	 rpx	 rpy	 rpz	 rphx	 rphy	 rphz	 rdx	 rdy	 rdz	 lmx	 lmy	 lmz	 lpx	 lpy	 lpz	 lphx	 lphy	 lphz	 ldx	 ldy	 ldz	 cxth	 cyth	 cxind	 cyind	 cxmid	 cymid	 cxrin	 cyrin	 cxlit	 cylit	 fth	 find	 fmid	 frin	 flit	 cbx	 cby	 cbz	 tqy	 tqz	 fg	 ftl	 ftr	 tx	 ty	 tz	 cond
0.0000	-20.7584	80.4735	78.8567	0.0965	96.7721	81.9100	6.5082	73.8651	75.7234	16.1122	120.3181	53.2027	32.2303	109.0512	24.7753	3.5321	8.1078	0.6279	3.6116	5.6198	-0.2950	41.3015	58.1960	58.3101	63.2851	26.6295	19.7712	65.1349	20.1927	-8.0505	62.8236	20.4659	-28.6501	13.9711	45.8385	65.8703	36.1798	2.7513	26.1731	39.6995	-0.6155	-9.6238	40.7691	5.5920	-32.6971	-8.5033	39.1253	58.4007	7.0896	5.3807	17.7171	2.0900	1.4855	-2.5245	1.1016	1.3099	-1.7894	-32.1847	39.4901	54.0221	-23.4991	22.6505	13.5342	-19.1570	14.9199	-10.0235	-11.9207	13.4237	-25.4926	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5277	0.2499	0.0322	0.0684	0.1771	0.7440	-0.0843	-2.4105	-0.0000	-0.0000	0.0027	-0.0005	-0.0021	0.0000	-0.0000	-0.0000	4.0000
0.0000	-20.8230	80.5338	78.9520	0.0292	96.8355	82.0072	6.4451	73.9281	75.8332	16.0529	120.3732	53.2957	32.1843	109.0954	24.8801	3.7237	8.6461	0.6805	3.8323	6.0737	-0.3302	41.2476	58.2558	58.4406	63.2477	26.6764	19.9168	65.1057	20.2340	-7.9028	62.8016	20.5062	-28.5040	13.9152	45.8984	65.9960	36.1429	2.7995	26.3182	39.6742	-0.5707	-9.4787	40.7490	5.6333	-32.5561	-8.5555	39.1790	58.5207	7.0556	5.4240	17.8514	2.3426	1.5780	-2.8479	1.1823	1.3822	-1.8730	-32.2352	39.5392	54.1326	-23.5302	22.6900	13.6522	-19.1761	14.9555	-9.9023	-11.9337	13.4582	-25.3700	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5277	0.2499	0.0322	0.0684	0.1771	0.7440	-0.0843	-2.4105	-0.0000	-0.0000	0.0030	-0.0004	-0.0022	0.0000	-0.0000	-0.0000	4.0000
0.0000	-20.8894	80.5967	79.0503	-0.0399	96.9016	82.1073	6.3803	73.9939	75.9462	15.9916	120.4308	53.3913	32.1366	109.1418	24.9878	3.9200	9.2006	0.7351	4.0592	6.5423	-0.3662	41.1923	58.3185	58.5750	63.2094	26.7258	20.0668	65.0758	20.2774	-7.7506	62.7789	20.5484	-28.3534	13.8580	45.9610	66.1254	36.1051	2.8501	26.4679	39.6482	-0.5239	-9.3292	40.7283	5.6764	-32.4106	-8.6090	39.2352	58.6446	7.0209	5.4694	17.9900	2.5925	1.6717	-3.1633	1.2654	1.4571	-1.9582	-32.2869	39.5904	54.2466	-23.5621	22.7315	13.7739	-19.1957	14.9928	-9.7771	-11.9471	13.4942	-25.2434	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5277	0.2499	0.0322	0.0684	0.1771	0.7440	-0.0843	-2.4105	-0.0000	-0.0000	0.0033	-0.0004	-0.0023	0.0000	-0.0000	-0.0000	4.0000
0.0000	-20.9575	80.6622	79.1517	-0.1110	96.9706	82.2104	6.3138	74.0626	76.0626	15.9285	120.4911	53.4898	32.0873	109.1907	25.0985	4.1213	9.7715	0.7918	4.2923	7.0260	-0.4029	41.1355	58.3841	58.7132	63.1700	26.7777	20.2213	65.0452	20.3230	-7.5939	62.7558	20.5925	-28.1983	13.7993	46.0264	66.2587	36.0664	2.9032	26.6221	39.6217	-0.4750	-9.1751	40.7072	5.7213	-32.2607	-8.6638	39.2939	58.7722	6.9854	5.5168	18.1330	2.8395	1.7668	-3.4703	1.3508	1.5348	-2.0449	-32.3399	39.6440	54.3643	-23.5949	22.7747	13.8996	-19.2158	15.0317	-9.6479	-11.9609	13.5319	-25.1128	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5277	0.2499	0.0322	0.0684	0.1771	0.7440	-0.0843	-2.4105	-0.0000	-0.0000	0.0035	-0.0003	-0.0025	0.0000	-0.0000	-0.0000	4.0000
0.0000	-21.0275	80.7305	79.2561	-0.1841	97.0425	82.3165	6.2456	74.1342	76.1824	15.8634	120.5540	53.5909	32.0363	109.2420	25.2121	4.3274	10.3589	0.8507	4.5317	7.5248	-0.4403	41.0772	58.4527	58.8552	63.1297	26.8322	20.3802	65.0139	20.3709	-7.4325	62.7320	20.6387	-28.0386	13.7391	46.0947	66.3958	36.0269	2.9587	26.7809	39.5946	-0.4239	-9.0163	40.6855	5.7680	-32.1062	-8.7200	39.3552	58.9036	6.9490	5.5665	18.2803	3.0834	1.8632	-3.7687	1.4386	1.6152	-2.1331	-32.3942	39.6998	54.4857	-23.6285	22.8200	14.0291	-19.2366	15.0724	-9.5147	-11.9752	13.5712	-24.9781	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5277	0.2499	0.0322	0.0684	0.1771	0.7440	-0.0843	-2.4105	-0.0000	-0.0000	0.0038	-0.0003	-0.0026	0.0000	-0.0000	-0.0000	4.0000
0.0000	-21.0992	80.8016	79.3636	-0.2591	97.1174	82.4256	6.1756	74.2087	76.3056	15.7963	120.6198	53.6948	31.9837	109.2958	25.3287	4.5384	10.9631	0.9118	4.7775	8.0391	-0.4785	41.0174	58.5243	59.0012	63.0883	26.8893	20.5438	64.9818	20.4209	-7.2666	62.7077	20.6869	-27.8744	13.6775	46.1659	66.5369	35.9866	3.0168	26.9443	39.5668	-0.3705	-8.8528	40.6633	5.8166	-31.9472	-8.7775	39.4191	59.0389	6.9119	5.6184	18.4321	3.3241	1.9610	-4.0582	1.5289	1.6984	-2.2227	-32.4498	39.7580	54.6108	-23.6630	22.8671	14.1627	-19.2580	15.1148	-9.3774	-11.9900	13.6122	-24.8393	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5277	0.2499	0.0322	0.0684	0.1771	0.7440	-0.0843	-2.4105	-0.0000	-0.0000	0.0041	-0.0002	-0.0027	0.0000	-0.0000	-0.0000	4.0000
0.0000	-21.1727	80.8755	79.4743	-0.3361	97.1954	82.5378	6.1039	74.2864	76.4322	15.7273	120.6883	53.8016	31.9293	109.3522	25.4483	4.7544	11.5841	0.9752	5.0297	8.5688	-0.5175	40.9561	58.5990	59.1511	63.0460	26.9492	20.7119	64.9490	20.4734	-7.0959	62.6828	20.7371	-27.7055	13.6144	46.2401	66.6818	35.9454	3.0776	27.1125	39.5385	-0.3149	-8.6846	40.6406	5.8671	-31.7835	-8.8363	39.4857	59.1782	6.8739	5.6726	18.5885	3.5614	2.0601	-4.3384	1.6216	1.7845	-2.3137	-32.5067	39.8186	54.7396	-23.6983	22.9163	14.3002	-19.2800	15.1590	-9.2359	-12.0052	13.6549	-24.6963	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5278	0.2500	0.0322	0.0684	0.1771	0.7440	-0.0843	-2.4105	-0.0000	-0.0000	0.0043	-0.0002	-0.0028	0.0000	-0.0000	-0.0000	4.0000
0.0000	-21.2481	80.9523	79.5882	-0.4151	97.2765	82.6531	6.0304	74.3671	76.5623	15.6562	120.7597	53.9111	31.8732	109.4112	25.5710	4.9752	12.2221	1.0408	5.2883	9.1143	-0.5571	40.8933	58.6768	59.3049	63.0026	27.0119	20.8846	64.9154	20.5281	-6.9205	62.6574	20.7895	-27.5320	13.5499	46.3173	66.8308	35.9034	3.1410	27.2853	39.5097	-0.2570	-8.5115	40.6174	5.9195	-31.6151	-8.8965	39.5550	59.3215	6.8352	5.7291	18.7494	3.7953	2.1606	-4.6091	1.7168	1.8735	-2.4062	-32.5649	39.8816	54.8723	-23.7345	22.9676	14.4418	-19.3025	15.2051	-9.0903	-12.0210	13.6994	-24.5491	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5278	0.2500	0.0322	0.0684	0.1771	0.7440	-0.0843	-2.4105	-0.0000	-0.0000	0.0046	-0.0002	-0.0030	0.0000	-0.0000	-0.0000	4.0000
0.0000	-21.3252	81.0321	79.7053	-0.4961	97.3607	82.7715	5.9551	74.4511	76.6959	15.5831	120.8341	54.0235	31.8153	109.4729	25.6967	5.2010	12.8772	1.1088	5.5533	9.6757	-0.5975	40.8289	58.7579	59.4628	62.9583	27.0774	21.0621	64.8812	20.5853	-6.7403	62.6314	20.8441	-27.3537	13.4839	46.3976	66.9837	35.8605	3.2071	27.4630	39.4802	-0.1968	-8.3336	40.5936	5.9740	-31.4420	-8.9580	39.6272	59.4687	6.7957	5.7880	18.9149	4.0256	2.2624	-4.8700	1.8144	1.9654	-2.5000	-32.6245	39.9472	55.0088	-23.7716	23.0209	14.5876	-19.3257	15.2531	-8.9404	-12.0371	13.7456	-24.3976	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5278	0.2500	0.0322	0.0684	0.1771	0.7440	-0.0843	-2.4105	-0.0000	-0.0000	0.0048	-0.0001	-0.0031	0.0000	-0.0000	-0.0000	4.0000
0.0000	-21.4043	81.1149	79.8257	-0.5792	97.4482	82.8930	5.8781	74.5382	76.8331	15.5079	120.9114	54.1387	31.7556	109.5373	25.8255	5.4317	13.5496	1.1791	5.8249	10.2531	-0.6386	40.7630	58.8424	59.6247	62.9129	27.1458	21.2442	64.8461	20.6450	-6.5553	62.6048	20.9009	-27.1706	13.4164	46.4810	67.1408	35.8168	3.2761	27.6455	39.4501	-0.1341	-8.1508	40.5694	6.0304	-31.2641	-9.0208	39.7022	59.6200	6.7553	5.8493	19.0851	4.2522	2.3657	-5.1209	1.9145	2.0603	-2.5952	-32.6853	40.0152	55.1492	-23.8095	23.0763	14.7375	-19.3495	15.3029	-8.7862	-12.0538	13.7937	-24.2418	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5279	0.2501	0.0322	0.0684	0.1771	0.7440	-0.0843	-2.4105	-0.0000	-0.0000	0.0051	-0.0001	-0.0032	0.0000	-0.0000	-0.0000	4.0000
0.0000	-21.4851	81.2007	79.9493	-0.6643	97.5390	83.0178	5.7992	74.6286	76.9738	15.4307	120.9918	54.2569	31.6941	109.6045	25.9574	5.6672	14.2394	1.2518	6.1030	10.8467	-0.6804	40.6956	58.9301	59.7906	62.8666	27.2171	21.4312	64.8104	20.7072	-6.3655	62.5776	20.9599	-26.9827	13.3474	46.5677	67.3018	35.7723	3.3478	27.8328	39.4195	-0.0690	-7.9631	40.5446	6.0890	-31.0813	-9.0850	39.7801	59.7754	6.7142	5.9130	19.2600	4.4749	2.4703	-5.3617	2.0172	2.1583	-2.6917	-32.7474	40.0859	55.2935	-23.8483	23.1340	14.8916	-19.3739	15.3547	-8.6277	-12.0710	13.8436	-24.0816	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5279	0.2501	0.0322	0.0684	0.1771	0.7440	-0.0843	-2.4105	-0.0000	-0.0000	0.0053	-0.0000	-0.0033	0.0000	-0.0000	-0.0000	4.0000
0.0000	-21.5678	81.2896	80.0763	-0.7514	97.6331	83.1457	5.7186	74.7224	77.1181	15.3513	121.0753	54.3779	31.6308	109.6745	26.0924	5.9077	14.9465	1.3270	6.3876	11.4566	-0.7228	40.6266	59.0213	59.9607	62.8192	27.2915	21.6229	64.7740	20.7720	-6.1707	62.5499	21.0213	-26.7899	13.2770	46.6576	67.4670	35.7269	3.4225	28.0251	39.3883	-0.0014	-7.7704	40.5193	6.1496	-30.8937	-9.1506	39.8609	59.9349	6.6723	5.9793	19.4397	4.6938	2.5763	-5.5919	2.1223	2.2593	-2.7895	-32.8109	40.1592	55.4418	-23.8879	23.1938	15.0500	-19.3989	15.4085	-8.4649	-12.0886	13.8954	-23.9170	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5280	0.2502	0.0322	0.0684	0.1771	0.7440	-0.0843	-2.4105	-0.0000	-0.0000	0.0055	-0.0000	-0.0034	0.0000	-0.0000	-0.0000	4.0000
0.0000	-21.6524	81.3817	80.2066	-0.8406	97.7306	83.2768	5.6362	74.8196	77.2660	15.2699	121.1620	54.5018	31.5657	109.7474	26.2305	6.1530	15.6712	1.4046	6.6787	12.0829	-0.7660	40.5561	59.1160	60.1348	62.7708	27.3690	21.8194	64.7368	20.8394	-5.9710	62.5216	21.0849	-26.5923	13.2051	46.7509	67.6364	35.6808	3.5001	28.2223	39.3566	0.0687	-7.5726	40.4935	6.2123	-30.7012	-9.2175	39.9448	60.0986	6.6296	6.0481	19.6241	4.9086	2.6838	-5.8116	2.2299	2.3634	-2.8885	-32.8756	40.2352	55.5941	-23.9285	23.2559	15.2126	-19.4246	15.4644	-8.2976	-12.1068	13.9491	-23.7479	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5280	0.2502	0.0322	0.0684	0.1771	0.7440	-0.0843	-2.4105	-0.0000	-0.0000	0.0058	0.0000	-0.0035	0.0000	-0.0000	-0.0000	4.0000
0.0000	-21.7388	81.4770	80.3402	-0.9319	97.8316	83.4111	5.5520	74.9202	77.4175	15.1863	121.2518	54.6286	31.4987	109.8233	26.3717	6.4032	16.4135	1.4847	6.9763	12.7259	-0.8098	40.4840	59.2142	60.3131	62.7214	27.4495	22.0208	64.6989	20.9094	-5.7663	62.4928	21.1510	-26.3897	13.1317	46.8476	67.8098	35.6338	3.5807	28.4245	39.3242	0.1414	-7.3698	40.4672	6.2773	-30.5038	-9.2857	40.0317	60.2664	6.5862	6.1196	19.8134	5.1193	2.7927	-6.0205	2.3401	2.4706	-2.9886	-32.9417	40.3139	55.7504	-23.9699	23.3202	15.3796	-19.4508	15.5222	-8.1259	-12.1254	14.0048	-23.5744	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5281	0.2503	0.0322	0.0684	0.1771	0.7440	-0.0843	-2.4105	-0.0000	-0.0000	0.0060	0.0001	-0.0036	0.0000	-0.0000	-0.0000	4.0000
0.0000	-21.8270	81.5756	80.4773	-1.0252	97.9361	83.5488	5.4660	75.0244	77.5727	15.1006	121.3449	54.7584	31.4298	109.9022	26.5161	6.6582	17.1734	1.5674	7.2805	13.3854	-0.8543	40.4103	59.3160	60.4954	62.6710	27.5333	22.2271	64.6603	20.9822	-5.5567	62.4634	21.2195	-26.1821	13.0569	46.9477	67.9875	35.5860	3.6644	28.6316	39.2914	0.2168	-7.1619	40.4404	6.3444	-30.3013	-9.3552	40.1217	60.4385	6.5419	6.1936	20.0076	5.3259	2.9031	-6.2184	2.4528	2.5810	-3.0899	-33.0090	40.3953	55.9108	-24.0122	23.3869	15.5509	-19.4777	15.5822	-7.9497	-12.1446	14.0624	-23.3964	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5282	0.2504	0.0322	0.0684	0.1771	0.7440	-0.0843	-2.4105	-0.0000	-0.0000	0.0062	0.0001	-0.0037	0.0000	-0.0000	-0.0000	4.0000
0.0000	-21.9171	81.6774	80.6177	-1.1206	98.0442	83.6896	5.3782	75.1321	77.7316	15.0127	121.4414	54.8911	31.3590	109.9842	26.6637	6.9179	17.9510	1.6526	7.5912	14.0618	-0.8994	40.3351	59.4215	60.6820	62.6196	27.6203	22.4383	64.6210	21.0578	-5.3420	62.4335	21.2904	-25.9696	12.9806	47.0513	68.1694	35.5374	3.7512	28.8439	39.2579	0.2948	-6.9489	40.4131	6.4137	-30.0939	-9.4261	40.2149	60.6148	6.4969	6.2704	20.2067	5.5283	3.0149	-6.4051	2.5681	2.6945	-3.1924	-33.0777	40.4796	56.0753	-24.0553	23.4560	15.7266	-19.5052	15.6443	-7.7689	-12.1643	14.1220	-23.2138	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5283	0.2505	0.0322	0.0684	0.1771	0.7440	-0.0843	-2.4105	-0.0000	-0.0000	0.0064	0.0001	-0.0038	0.0000	-0.0000	-0.0000	4.0000
