ptint	 lfx	 lfy	 lfz	 rfx	 rfy	 rfz	 tfx	 tfy	 tfz	 trx	 try	 trz	 tmx	 tmy	 tmz	 tix	 tiy	 tiz	 tdx	 tdy	 tdz	 imx	 imy	 imz	 ipx	 ipy	 ipz	 iphx	 iphy	 iphz	 idx	 idy	 idz	 mmx	 mmy	 mmz	 mpx	 mpy	 mpz	 mphx	 mphy	 mphz	 mdx	 mdy	 mdz	 rmx	 rmy	 rmz	 rpx	 rpy	 rpz	 rphx	 rphy	 rphz	 rdx	 rdy	 rdz	 lmx	 lmy	 lmz	 lpx	 lpy	 lpz	 lphx	 lphy	 lphz	 ldx	 ldy	 ldz	 cxth	 cyth	 cxind	 cyind	 cxmid	 cymid	 cxrin	 cyrin	 cxlit	 cylit	 fth	 find	 fmid	 frin	 flit	 cbx	 cby	 cbz	 tqy	 tqz	 fg	 ftl	 ftr	 tx	 ty	 tz	 cond
    
0.0000	-62.3407	156.0395	94.6635	-40.1920	171.2069	98.4820	-36.0724	147.3745	94.3966	-20.5733	190.6890	67.1616	-4.8149	175.5163	40.0679	0.5727	162.5494	7.9544	7.7632	156.6403	-14.5758	-4.1237	126.5687	82.9131	18.6551	83.6812	68.3996	27.4356	63.4310	51.8851	32.7881	49.9264	38.0328	-32.2933	118.4686	87.9928	-14.1673	64.7920	68.1728	-4.4943	43.2111	42.6563	2.5938	31.8562	24.0141	-53.5881	113.5591	78.4912	-40.1144	69.5417	54.3066	-31.1416	45.4279	29.2504	-21.1016	33.6874	16.2704	-75.4378	115.9372	70.9413	-67.7510	88.7756	38.8544	-63.7590	72.2751	19.7617	-56.8615	65.8674	6.1392	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3156	0.1133	0.0313	0.0781	0.0928	0.4005	-0.0556	-2.4831	0.0000	0.0000	0.0002	-0.0009	0.0003	0.0001	0.0000	-0.0001	1.0000
0.0000	-62.3575	156.0588	94.6681	-40.2094	171.2259	98.4888	-36.0887	147.3938	94.4055	-20.5859	190.7069	67.1705	-4.8250	175.5321	40.0774	0.5675	162.5633	7.9650	7.7606	156.6521	-14.5647	-4.1380	126.5862	82.9264	18.6428	83.6968	68.4152	27.4239	63.4470	51.9006	32.7781	49.9417	38.0494	-32.3087	118.4866	88.0037	-14.1798	64.8092	68.1870	-4.5041	43.2270	42.6707	2.5862	31.8719	24.0296	-53.6027	113.5776	78.4995	-40.1279	69.5586	54.3157	-31.1525	45.4444	29.2598	-21.1107	33.7033	16.2812	-75.4527	115.9555	70.9467	-67.7624	88.7923	38.8629	-63.7689	72.2891	19.7719	-56.8698	65.8807	6.1502	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3156	0.1133	0.0313	0.0781	0.0928	0.4005	-0.0556	-2.4831	0.0000	0.0000	0.0002	-0.0010	0.0003	0.0001	0.0000	-0.0001	1.0000
0.0000	-62.3746	156.0781	94.6730	-40.2272	171.2451	98.4959	-36.1053	147.4131	94.4148	-20.5988	190.7250	67.1798	-4.8353	175.5480	40.0874	0.5621	162.5773	7.9760	7.7580	156.6640	-14.5532	-4.1525	126.6038	82.9400	18.6303	83.7125	68.4310	27.4119	63.4631	51.9163	32.7679	49.9572	38.0661	-32.3244	118.5046	88.0148	-14.1926	64.8265	68.2013	-4.5140	43.2429	42.6853	2.5785	31.8879	24.0453	-53.6177	113.5962	78.5082	-40.1417	69.5756	54.3249	-31.1637	45.4610	29.2695	-21.1201	33.7194	16.2922	-75.4678	115.9740	70.9524	-67.7740	88.8091	38.8717	-63.7792	72.3032	19.7824	-56.8784	65.8940	6.1616	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3156	0.1133	0.0313	0.0781	0.0928	0.4005	-0.0556	-2.4831	0.0000	0.0000	0.0002	-0.0010	0.0003	0.0001	0.0000	-0.0001	1.0000
0.0000	-62.3921	156.0975	94.6783	-40.2453	171.2642	98.5033	-36.1223	147.4325	94.4244	-20.6120	190.7431	67.1894	-4.8459	175.5640	40.0977	0.5567	162.5914	7.9874	7.7555	156.6760	-14.5412	-4.1673	126.6215	82.9540	18.6175	83.7283	68.4470	27.3997	63.4794	51.9321	32.7574	49.9729	38.0829	-32.3404	118.5227	88.0263	-14.2055	64.8439	68.2159	-4.5242	43.2591	42.7001	2.5705	31.9040	24.0610	-53.6329	113.6148	78.5172	-40.1558	69.5927	54.3344	-31.1751	45.4777	29.2794	-21.1297	33.7355	16.3034	-75.4832	115.9924	70.9584	-67.7859	88.8258	38.8809	-63.7898	72.3171	19.7934	-56.8872	65.9072	6.1734	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3156	0.1133	0.0313	0.0781	0.0928	0.4005	-0.0556	-2.4831	0.0000	0.0000	0.0002	-0.0011	0.0003	0.0001	0.0000	-0.0001	1.0000
0.0000	-62.4099	156.1169	94.6838	-40.2638	171.2835	98.5111	-36.1396	147.4520	94.4344	-20.6255	190.7612	67.1994	-4.8567	175.5801	40.1085	0.5512	162.6056	7.9993	7.7529	156.6881	-14.5288	-4.1824	126.6392	82.9684	18.6045	83.7441	68.4631	27.3872	63.4959	51.9480	32.7467	49.9888	38.0998	-32.3567	118.5408	88.0382	-14.2187	64.8614	68.2307	-4.5346	43.2753	42.7150	2.5624	31.9203	24.0769	-53.6484	113.6335	78.5264	-40.1702	69.6099	54.3442	-31.1867	45.4945	29.2895	-21.1395	33.7518	16.3148	-75.4990	116.0110	70.9647	-67.7981	88.8426	38.8904	-63.8006	72.3310	19.8048	-56.8963	65.9204	6.1856	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3156	0.1133	0.0313	0.0781	0.0928	0.4005	-0.0556	-2.4831	0.0000	0.0000	0.0001	-0.0011	0.0003	0.0001	0.0000	-0.0001	1.0000
0.0000	-62.4281	156.1364	94.6897	-40.2826	171.3028	98.5193	-36.1572	147.4715	94.4447	-20.6394	190.7795	67.2098	-4.8678	175.5963	40.1197	0.5455	162.6199	8.0115	7.7504	156.7003	-14.5159	-4.1978	126.6569	82.9831	18.5913	83.7600	68.4795	27.3745	63.5125	51.9640	32.7358	50.0048	38.1167	-32.3733	118.5590	88.0504	-14.2321	64.8790	68.2457	-4.5451	43.2918	42.7301	2.5541	31.9367	24.0929	-53.6643	113.6522	78.5360	-40.1849	69.6271	54.3542	-31.1986	45.5114	29.2998	-21.1496	33.7681	16.3264	-75.5150	116.0296	70.9713	-67.8106	88.8593	38.9004	-63.8118	72.3449	19.8166	-56.9057	65.9334	6.1983	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3156	0.1133	0.0313	0.0781	0.0928	0.4005	-0.0556	-2.4831	0.0000	0.0000	0.0001	-0.0012	0.0003	0.0001	0.0000	-0.0001	1.0000
0.0000	-62.4466	156.1559	94.6958	-40.3018	171.3221	98.5278	-36.1752	147.4910	94.4553	-20.6535	190.7978	67.2207	-4.8791	175.6125	40.1313	0.5398	162.6343	8.0243	7.7478	156.7126	-14.5025	-4.2135	126.6746	82.9982	18.5778	83.7760	68.4961	27.3616	63.5292	51.9802	32.7246	50.0211	38.1337	-32.3902	118.5771	88.0629	-14.2457	64.8966	68.2609	-4.5559	43.3083	42.7452	2.5456	31.9533	24.1089	-53.6804	113.6709	78.5459	-40.1998	69.6444	54.3644	-31.2108	45.5283	29.3103	-21.1599	33.7844	16.3382	-75.5314	116.0482	70.9782	-67.8234	88.8760	38.9107	-63.8232	72.3586	19.8289	-56.9154	65.9464	6.2115	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3156	0.1133	0.0313	0.0781	0.0928	0.4005	-0.0556	-2.4831	0.0000	0.0000	0.0001	-0.0012	0.0002	0.0001	0.0000	-0.0002	1.0000
0.0000	-62.4655	156.1754	94.7024	-40.3214	171.3414	98.5367	-36.1935	147.5105	94.4664	-20.6680	190.8161	67.2319	-4.8906	175.6287	40.1434	0.5340	162.6487	8.0374	7.7453	156.7250	-14.4887	-4.2294	126.6923	83.0137	18.5641	83.7920	68.5128	27.3484	63.5460	51.9964	32.7132	50.0375	38.1508	-32.4074	118.5952	88.0758	-14.2596	64.9143	68.2763	-4.5668	43.3250	42.7606	2.5370	31.9700	24.1251	-53.6968	113.6897	78.5562	-40.2150	69.6617	54.3749	-31.2232	45.5452	29.3211	-21.1705	33.8008	16.3502	-75.5480	116.0668	70.9854	-67.8365	88.8927	38.9214	-63.8350	72.3722	19.8416	-56.9254	65.9592	6.2251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3156	0.1133	0.0313	0.0781	0.0928	0.4005	-0.0556	-2.4831	0.0000	0.0000	0.0001	-0.0012	0.0002	0.0001	0.0000	-0.0002	1.0000
0.0000	-62.4846	156.1949	94.7092	-40.3413	171.3606	98.5459	-36.2121	147.5300	94.4777	-20.6827	190.8345	67.2436	-4.9024	175.6450	40.1559	0.5281	162.6632	8.0510	7.7428	156.7375	-14.4744	-4.2456	126.7100	83.0295	18.5502	83.8080	68.5296	27.3350	63.5629	52.0127	32.7015	50.0541	38.1679	-32.4249	118.6133	88.0890	-14.2736	64.9320	68.2918	-4.5779	43.3418	42.7760	2.5281	31.9869	24.1413	-53.7135	113.7084	78.5668	-40.2306	69.6790	54.3856	-31.2358	45.5622	29.3321	-21.1813	33.8172	16.3624	-75.5649	116.0854	70.9930	-67.8499	88.9093	38.9326	-63.8470	72.3857	19.8547	-56.9357	65.9718	6.2391	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3156	0.1133	0.0313	0.0781	0.0928	0.4005	-0.0556	-2.4831	0.0000	0.0000	0.0001	-0.0013	0.0002	0.0001	0.0000	-0.0002	1.0000
