ptint	 lfx	 lfy	 lfz	 rfx	 rfy	 rfz	 tfx	 tfy	 tfz	 trx	 try	 trz	 tmx	 tmy	 tmz	 tix	 tiy	 tiz	 tdx	 tdy	 tdz	 imx	 imy	 imz	 ipx	 ipy	 ipz	 iphx	 iphy	 iphz	 idx	 idy	 idz	 mmx	 mmy	 mmz	 mpx	 mpy	 mpz	 mphx	 mphy	 mphz	 mdx	 mdy	 mdz	 rmx	 rmy	 rmz	 rpx	 rpy	 rpz	 rphx	 rphy	 rphz	 rdx	 rdy	 rdz	 lmx	 lmy	 lmz	 lpx	 lpy	 lpz	 lphx	 lphy	 lphz	 ldx	 ldy	 ldz	 cxth	 cyth	 cxind	 cyind	 cxmid	 cymid	 cxrin	 cyrin	 cxlit	 cylit	 fth	 find	 fmid	 frin	 flit	 cbx	 cby	 cbz	 tqy	 tqz	 fg	 ftl	 ftr	 tx	 ty	 tz	 cond
0.0000	-79.2538	172.5579	97.3681	-60.7419	186.6861	108.7135	-53.8090	163.7915	103.1422	-34.4702	214.2601	95.8850	-7.0640	201.5303	76.6879	12.9281	186.5450	49.8607	28.3198	178.6079	32.1513	-16.5266	148.4512	100.5855	13.4939	119.3207	66.3958	24.1437	113.4370	41.7099	30.8654	111.1119	22.8460	-45.3384	137.5474	96.1515	-11.3356	105.1154	54.9053	4.1710	104.4113	23.7874	14.0202	108.2494	3.1846	-63.6339	133.3572	79.8942	-35.6152	112.7658	36.7537	-6.2029	120.0215	-10.0485	-0.2907	-1.0452	1.2019	-82.5777	139.1977	66.3121	-59.5549	130.0634	28.9669	-46.6703	128.3349	6.0009	-36.5500	129.1393	-4.8848	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7897	0.3668	0.0767	0.1356	0.2106	1.3610	-0.0526	-1.1662	0.0000	-0.0000	0.0028	-0.0007	-0.0007	-0.0000	-0.0000	-0.0000	0.0000
0.0000	-79.2608	172.5755	97.3626	-60.7495	186.7039	108.7099	-53.8160	163.8094	103.1383	-34.4758	214.2786	95.8846	-7.0692	201.5493	76.6881	12.9257	186.5640	49.8618	28.3172	178.6256	32.1521	-16.5327	148.4697	100.5843	13.4903	119.3409	66.3940	24.1408	113.4595	41.7079	30.8639	111.1354	22.8443	-45.3448	137.5653	96.1476	-11.3388	105.1367	54.9008	4.1701	104.4347	23.7837	14.0205	108.2744	3.1812	-63.6395	133.3761	79.8884	-35.6174	112.7880	36.7471	-6.1977	120.0320	-10.0586	-0.2952	-0.9633	1.1958	-82.5823	139.2173	66.3048	-59.5565	130.0856	28.9600	-46.6703	128.3585	5.9938	-36.5498	129.1634	-4.8920	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7897	0.3668	0.0767	0.1356	0.2106	1.3610	-0.0526	-1.1662	0.0000	-0.0000	0.0030	-0.0008	-0.0008	-0.0000	-0.0000	-0.0000	0.0000
0.0000	-79.2681	172.5935	97.3571	-60.7575	186.7222	108.7064	-53.8234	163.8277	103.1345	-34.4817	214.2975	95.8844	-7.0746	201.5686	76.6886	12.9232	186.5834	49.8631	28.3144	178.6436	32.1533	-16.5392	148.4885	100.5833	13.4864	119.3615	66.3924	24.1377	113.4824	41.7062	30.8623	111.1594	22.8429	-45.3515	137.5835	96.1440	-11.3423	105.1584	54.8964	4.1690	104.4586	23.7802	14.0207	108.2999	3.1781	-63.6453	133.3954	79.8827	-35.6197	112.8106	36.7405	-6.1927	120.0418	-10.0682	-0.3002	-0.8747	1.1895	-82.5872	139.2374	66.2977	-59.5581	130.1082	28.9531	-46.6703	128.3827	5.9866	-36.5496	129.1880	-4.8991	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7897	0.3668	0.0767	0.1356	0.2106	1.3610	-0.0526	-1.1662	0.0000	-0.0000	0.0031	-0.0008	-0.0008	-0.0000	-0.0000	-0.0001	0.0000
0.0000	-79.2757	172.6119	97.3517	-60.7658	186.7408	108.7031	-53.8311	163.8464	103.1309	-34.4878	214.3167	95.8844	-7.0803	201.5882	76.6893	12.9205	186.6031	49.8648	28.3116	178.6620	32.1548	-16.5459	148.5076	100.5826	13.4822	119.3825	66.3912	24.1343	113.5057	41.7048	30.8605	111.1839	22.8417	-45.3585	137.6021	96.1405	-11.3460	105.1805	54.8924	4.1677	104.4829	23.7769	14.0208	108.3258	3.1752	-63.6515	133.4151	79.8772	-35.6223	112.8337	36.7341	-6.1880	120.0511	-10.0774	-0.3058	-0.7793	1.1830	-82.5924	139.2578	66.2906	-59.5600	130.1313	28.9462	-46.6705	128.4074	5.9796	-36.5496	129.2131	-4.9061	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7897	0.3668	0.0767	0.1356	0.2106	1.3610	-0.0526	-1.1662	0.0000	-0.0000	0.0033	-0.0009	-0.0009	-0.0000	-0.0000	-0.0001	0.0000
0.0000	-79.2837	172.6307	97.3464	-60.7745	186.7598	108.7000	-53.8392	163.8654	103.1275	-34.4943	214.3363	95.8847	-7.0861	201.6083	76.6904	12.9178	186.6231	49.8668	28.3088	178.6806	32.1567	-16.5530	148.5272	100.5822	13.4777	119.4039	66.3902	24.1307	113.5294	41.7037	30.8584	111.2088	22.8407	-45.3659	137.6211	96.1372	-11.3500	105.2031	54.8885	4.1663	104.5077	23.7739	14.0207	108.3523	3.1725	-63.6579	133.4351	79.8718	-35.6250	112.8572	36.7278	-6.1836	120.0597	-10.0862	-0.3119	-0.6768	1.1763	-82.5979	139.2787	66.2836	-59.5620	130.1548	28.9395	-46.6708	128.4325	5.9727	-36.5496	129.2387	-4.9130	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7897	0.3668	0.0767	0.1356	0.2106	1.3610	-0.0526	-1.1662	0.0000	-0.0000	0.0034	-0.0010	-0.0010	-0.0000	-0.0000	-0.0001	0.0000
0.0000	-79.2921	172.6499	97.3413	-60.7836	186.7792	108.6970	-53.8477	163.8849	103.1243	-34.5010	214.3563	95.8852	-7.0922	201.6286	76.6917	12.9149	186.6435	49.8691	28.3059	178.6995	32.1590	-16.5604	148.5471	100.5821	13.4730	119.4256	66.3895	24.1269	113.5535	41.7028	30.8562	111.2341	22.8401	-45.3736	137.6405	96.1342	-11.3543	105.2260	54.8848	4.1646	104.5329	23.7711	14.0205	108.3792	3.1702	-63.6647	133.4556	79.8665	-35.6280	112.8812	36.7217	-6.1795	120.0676	-10.0944	-0.3186	-0.5670	1.1693	-82.6037	139.3000	66.2766	-59.5643	130.1788	28.9328	-46.6712	128.4582	5.9658	-36.5497	129.2649	-4.9198	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7897	0.3668	0.0767	0.1356	0.2106	1.3610	-0.0526	-1.1662	0.0000	-0.0000	0.0036	-0.0010	-0.0010	-0.0000	-0.0000	-0.0001	0.0000
0.0000	-79.3008	172.6694	97.3362	-60.7930	186.7990	108.6942	-53.8565	163.9047	103.1213	-34.5080	214.3767	95.8859	-7.0985	201.6494	76.6933	12.9118	186.6642	49.8718	28.3029	178.7188	32.1617	-16.5682	148.5673	100.5823	13.4680	119.4478	66.3891	24.1229	113.5780	41.7023	30.8537	111.2599	22.8398	-45.3817	137.6602	96.1314	-11.3588	105.2493	54.8814	4.1628	104.5586	23.7685	14.0201	108.4066	3.1680	-63.6718	133.4764	79.8615	-35.6313	112.9056	36.7157	-6.1758	120.0748	-10.1021	-0.3259	-0.4497	1.1621	-82.6098	139.3216	66.2698	-59.5667	130.2032	28.9263	-46.6717	128.4844	5.9591	-36.5500	129.2915	-4.9265	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7897	0.3668	0.0767	0.1356	0.2106	1.3610	-0.0526	-1.1662	-0.0000	0.0000	0.0037	-0.0011	-0.0011	-0.0000	-0.0000	-0.0001	0.0000
0.0000	-79.3100	172.6894	97.3313	-60.8029	186.8191	108.6915	-53.8658	163.9249	103.1185	-34.5154	214.3974	95.8869	-7.1050	201.6705	76.6952	12.9087	186.6852	49.8748	28.2998	178.7383	32.1649	-16.5762	148.5879	100.5829	13.4626	119.4703	66.3890	24.1185	113.6030	41.7021	30.8510	111.2861	22.8398	-45.3902	137.6804	96.1288	-11.3636	105.2731	54.8783	4.1607	104.5848	23.7663	14.0196	108.4345	3.1662	-63.6793	133.4976	79.8566	-35.6347	112.9305	36.7099	-6.1724	120.0812	-10.1092	-0.3338	-0.3246	1.1546	-82.6163	139.3437	66.2631	-59.5694	130.2281	28.9198	-46.6724	128.5110	5.9525	-36.5503	129.3187	-4.9330	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7897	0.3668	0.0767	0.1356	0.2106	1.3610	-0.0526	-1.1662	-0.0000	0.0000	0.0039	-0.0012	-0.0012	-0.0000	-0.0000	-0.0001	0.0000
0.0000	-79.3195	172.7098	97.3265	-60.8132	186.8397	108.6891	-53.8754	163.9455	103.1160	-34.5230	214.4185	95.8882	-7.1118	201.6919	76.6975	12.9053	186.7066	49.8782	28.2967	178.7581	32.1685	-16.5847	148.6089	100.5837	13.4570	119.4932	66.3893	24.1140	113.6283	41.7022	30.8481	111.3127	22.8402	-45.3990	137.7009	96.1265	-11.3686	105.2972	54.8755	4.1585	104.6113	23.7643	14.0189	108.4628	3.1647	-63.6871	133.5191	79.8519	-35.6384	112.9557	36.7043	-6.1693	120.0867	-10.1158	-0.3423	-0.1916	1.1468	-82.6230	139.3661	66.2565	-59.5722	130.2534	28.9135	-46.6732	128.5382	5.9460	-36.5507	129.3463	-4.9394	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7897	0.3668	0.0767	0.1356	0.2106	1.3610	-0.0526	-1.1662	-0.0000	0.0000	0.0040	-0.0012	-0.0012	-0.0000	-0.0000	-0.0001	0.0000
0.0000	-79.3294	172.7306	97.3219	-60.8238	186.8606	108.6869	-53.8854	163.9665	103.1137	-34.5310	214.4400	95.8898	-7.1188	201.7137	76.7001	12.9019	186.7283	49.8821	28.2935	178.7782	32.1725	-16.5935	148.6302	100.5850	13.4511	119.5165	66.3899	24.1092	113.6541	41.7027	30.8449	111.3398	22.8409	-45.4082	137.7217	96.1245	-11.3740	105.3218	54.8729	4.1560	104.6383	23.7626	14.0180	108.4916	3.1634	-63.6953	133.5410	79.8474	-35.6424	112.9814	36.6988	-6.1667	120.0915	-10.1217	-0.3514	-0.0504	1.1389	-82.6301	139.3889	66.2500	-59.5753	130.2792	28.9074	-46.6742	128.5659	5.9397	-36.5513	129.3744	-4.9456	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7897	0.3668	0.0767	0.1356	0.2106	1.3610	-0.0526	-1.1662	-0.0000	0.0000	0.0041	-0.0013	-0.0013	-0.0001	-0.0000	-0.0001	0.0000
0.0000	-79.3397	172.7517	97.3174	-60.8349	186.8819	108.6849	-53.8958	163.9878	103.1116	-34.5393	214.4618	95.8916	-7.1261	201.7359	76.7030	12.8983	186.7503	49.8863	28.2903	178.7986	32.1770	-16.6026	148.6519	100.5866	13.4449	119.5401	66.3909	24.1041	113.6802	41.7036	30.8415	111.3672	22.8419	-45.4177	137.7429	96.1227	-11.3797	105.3467	54.8707	4.1534	104.6658	23.7613	14.0170	108.5208	3.1626	-63.7038	133.5633	79.8432	-35.6466	113.0076	36.6936	-6.1644	120.0953	-10.1269	-0.3612	0.0992	1.1306	-82.6375	139.4121	66.2437	-59.5786	130.3053	28.9014	-46.6753	128.5940	5.9336	-36.5520	129.4031	-4.9516	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7897	0.3668	0.0767	0.1356	0.2106	1.3610	-0.0526	-1.1662	-0.0000	0.0000	0.0043	-0.0013	-0.0013	-0.0001	-0.0000	-0.0001	0.0000
0.0000	-79.3504	172.7733	97.3132	-60.8465	186.9036	108.6832	-53.9066	164.0095	103.1099	-34.5479	214.4839	95.8938	-7.1336	201.7583	76.7063	12.8946	186.7726	49.8910	28.2870	178.8192	32.1820	-16.6121	148.6739	100.5885	13.4383	119.5641	66.3922	24.0987	113.7067	41.7048	30.8379	111.3951	22.8434	-45.4277	137.7645	96.1213	-11.3856	105.3720	54.8688	4.1504	104.6936	23.7603	14.0158	108.5504	3.1620	-63.7127	133.5859	79.8392	-35.6511	113.0341	36.6886	-6.1626	120.0982	-10.1314	-0.3717	0.2575	1.1221	-82.6453	139.4357	66.2376	-59.5821	130.3319	28.8955	-46.6766	128.6226	5.9277	-36.5528	129.4322	-4.9574	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7897	0.3668	0.0767	0.1356	0.2106	1.3610	-0.0526	-1.1662	-0.0000	0.0000	0.0044	-0.0014	-0.0014	-0.0001	-0.0000	-0.0001	0.0000
0.0000	-79.3615	172.7952	97.3091	-60.8584	186.9256	108.6817	-53.9179	164.0316	103.1084	-34.5568	214.5064	95.8963	-7.1414	201.7811	76.7100	12.8907	186.7952	49.8961	28.2836	178.8401	32.1876	-16.6220	148.6962	100.5909	13.4314	119.5884	66.3940	24.0931	113.7335	41.7065	30.8340	111.4233	22.8452	-45.4380	137.7864	96.1202	-11.3919	105.3976	54.8672	4.1473	104.7219	23.7596	14.0144	108.5805	3.1619	-63.7219	133.6089	79.8354	-35.6559	113.0610	36.6838	-6.1612	120.1001	-10.1352	-0.3829	0.4247	1.1134	-82.6534	139.4597	66.2316	-59.5859	130.3590	28.8899	-46.6780	128.6517	5.9219	-36.5537	129.4617	-4.9630	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7897	0.3668	0.0767	0.1356	0.2106	1.3610	-0.0526	-1.1662	-0.0000	0.0000	0.0045	-0.0015	-0.0015	-0.0001	-0.0000	-0.0001	0.0000
0.0000	-79.3731	172.8175	97.3052	-60.8708	186.9480	108.6804	-53.9296	164.0540	103.1072	-34.5661	214.5293	95.8991	-7.1494	201.8042	76.7140	12.8866	186.8181	49.9016	28.2802	178.8612	32.1936	-16.6323	148.7189	100.5937	13.4242	119.6131	66.3962	24.0871	113.7607	41.7085	30.8298	111.4519	22.8475	-45.4488	137.8087	96.1194	-11.3985	105.4237	54.8660	4.1439	104.7505	23.7593	14.0128	108.6110	3.1621	-63.7316	133.6322	79.8320	-35.6610	113.0883	36.6794	-6.1603	120.1010	-10.1382	-0.3949	0.6009	1.1043	-82.6619	139.4840	66.2258	-59.5899	130.3864	28.8844	-46.6796	128.6812	5.9163	-36.5547	129.4918	-4.9683	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7897	0.3668	0.0767	0.1356	0.2106	1.3610	-0.0526	-1.1662	-0.0000	0.0000	0.0046	-0.0015	-0.0015	-0.0001	-0.0000	-0.0001	0.0000
0.0000	-79.3851	172.8402	97.3015	-60.8836	186.9707	108.6795	-53.9417	164.0767	103.1063	-34.5758	214.5524	95.9022	-7.1578	201.8277	76.7185	12.8825	186.8413	49.9077	28.2767	178.8826	32.2002	-16.6429	148.7419	100.5969	13.4166	119.6381	66.3989	24.0809	113.7883	41.7111	30.8253	111.4809	22.8502	-45.4600	137.8313	96.1190	-11.4054	105.4500	54.8651	4.1403	104.7795	23.7594	14.0111	108.6419	3.1627	-63.7416	133.6558	79.8288	-35.6663	113.1160	36.6751	-6.1599	120.1008	-10.1404	-0.4075	0.7866	1.0950	-82.6707	139.5087	66.2202	-59.5941	130.4142	28.8792	-46.6814	128.7112	5.9110	-36.5559	129.5223	-4.9735	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7897	0.3668	0.0767	0.1356	0.2106	1.3610	-0.0526	-1.1662	-0.0000	0.0000	0.0048	-0.0016	-0.0016	-0.0001	-0.0000	-0.0001	0.0000
0.0000	-79.3975	172.8632	97.2981	-60.8969	186.9938	108.6788	-53.9542	164.0998	103.1058	-34.5857	214.5759	95.9057	-7.1664	201.8514	76.7233	12.8781	186.8647	49.9142	28.2732	178.9041	32.2073	-16.6539	148.7651	100.6006	13.4087	119.6634	66.4020	24.0744	113.8162	41.7140	30.8206	111.5103	22.8534	-45.4716	137.8543	96.1190	-11.4126	105.4767	54.8647	4.1364	104.8090	23.7600	14.0091	108.6732	3.1638	-63.7520	133.6798	79.8259	-35.6720	113.1441	36.6712	-6.1600	120.0995	-10.1417	-0.4210	0.9818	1.0855	-82.6799	139.5337	66.2149	-59.5986	130.4424	28.8742	-46.6833	128.7416	5.9059	-36.5573	129.5532	-4.9784	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.7897	0.3668	0.0767	0.1356	0.2106	1.3610	-0.0526	-1.1662	-0.0000	0.0000	0.0049	-0.0017	-0.0016	-0.0001	-0.0000	-0.0001	0.0000
