ptint	 lfx	 lfy	 lfz	 rfx	 rfy	 rfz	 tfx	 tfy	 tfz	 trx	 try	 trz	 tmx	 tmy	 tmz	 tix	 tiy	 tiz	 tdx	 tdy	 tdz	 imx	 imy	 imz	 ipx	 ipy	 ipz	 iphx	 iphy	 iphz	 idx	 idy	 idz	 mmx	 mmy	 mmz	 mpx	 mpy	 mpz	 mphx	 mphy	 mphz	 mdx	 mdy	 mdz	 rmx	 rmy	 rmz	 rpx	 rpy	 rpz	 rphx	 rphy	 rphz	 rdx	 rdy	 rdz	 lmx	 lmy	 lmz	 lpx	 lpy	 lpz	 lphx	 lphy	 lphz	 ldx	 ldy	 ldz	 cxth	 cyth	 cxind	 cyind	 cxmid	 cymid	 cxrin	 cyrin	 cxlit	 cylit	 fth	 find	 fmid	 frin	 flit	 cbx	 cby	 cbz	 tqy	 tqz	 fg	 ftl	 ftr	 tx	 ty	 tz	 cond
    
0.0000	-21.2185	126.2868	88.4949	-0.0480	142.1018	92.9279	5.2709	118.8864	86.9577	21.6409	163.4634	68.7627	46.4311	149.0407	50.5606	67.7969	132.2853	36.5166	87.9409	130.4383	33.8661	37.5339	98.9560	73.0325	60.7143	59.0293	65.0648	71.7238	36.0584	59.7581	76.0694	18.1538	54.8490	10.8258	91.4638	78.4399	33.8458	41.4788	66.2961	44.5729	13.1078	58.0909	52.4360	-6.8999	55.0507	-9.3195	87.1592	70.6852	5.9087	42.8420	60.5596	13.1066	11.0195	55.7580	23.0932	-5.7189	55.7388	-30.8873	88.6295	65.2698	-29.1227	55.7934	50.2831	-31.5959	33.1728	46.9237	-27.7776	17.4015	43.3806	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4553	0.1605	0.0452	0.1228	0.1269	3.6520	-0.0718	-2.3719	0.0000	-0.0000	0.0017	0.0014	-0.0041	0.0001	0.0001	-0.0001	3.0000
0.0000	-21.2005	126.3261	88.4895	-0.0293	142.1432	92.9165	5.2907	118.9273	86.9411	21.6491	163.5033	68.7433	46.4297	149.0780	50.5288	67.7847	132.3136	36.4830	87.9278	130.4627	33.8264	37.5529	99.0018	72.9985	60.7465	59.0914	64.9891	71.7329	36.1303	59.6531	76.1145	18.2293	54.7600	10.8469	91.5063	78.4170	33.8711	41.5306	66.2449	44.6050	13.1640	58.0307	52.4673	-6.8418	54.9885	-9.3036	87.2024	70.6703	5.9261	42.8892	60.5375	13.1276	11.0688	55.7343	23.1162	-5.6671	55.7125	-30.8754	88.6711	65.2681	-29.1156	55.8361	50.2910	-31.5850	33.2117	46.9376	-27.7699	17.4389	43.3996	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4553	0.1605	0.0452	0.1228	0.1269	3.6520	-0.0718	-2.3719	0.0000	-0.0000	0.0017	0.0015	-0.0043	0.0001	0.0001	-0.0001	3.0000
0.0000	-21.1824	126.3656	88.4840	-0.0104	142.1850	92.9051	5.3105	118.9686	86.9243	21.6574	163.5435	68.7238	46.4283	149.1157	50.4968	67.7725	132.3424	36.4491	87.9147	130.4877	33.7864	37.5719	99.0478	72.9642	60.7788	59.1539	64.9127	71.7421	36.2027	59.5474	76.1597	18.3054	54.6703	10.8680	91.5491	78.3938	33.8965	41.5828	66.1932	44.6371	13.2206	57.9700	52.4987	-6.7834	54.9260	-9.2877	87.2461	70.6553	5.9435	42.9368	60.5153	13.1484	11.1185	55.7104	23.1391	-5.6149	55.6861	-30.8635	88.7130	65.2664	-29.1087	55.8792	50.2990	-31.5742	33.2509	46.9516	-27.7624	17.4765	43.4188	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4553	0.1605	0.0452	0.1228	0.1269	3.6520	-0.0718	-2.3719	0.0000	-0.0000	0.0017	0.0016	-0.0044	0.0001	0.0001	-0.0001	3.0000
0.0000	-21.1642	126.4055	88.4784	0.0086	142.2270	92.8936	5.3304	119.0102	86.9074	21.6658	163.5841	68.7042	46.4270	149.1539	50.4647	67.7604	132.3718	36.4149	87.9017	130.5133	33.7461	37.5910	99.0942	72.9295	60.8111	59.2167	64.8358	71.7513	36.2754	59.4411	76.2050	18.3819	54.5800	10.8892	91.5923	78.3704	33.9218	41.6354	66.1412	44.6692	13.2775	57.9090	52.5301	-6.7246	54.8632	-9.2718	87.2900	70.6401	5.9608	42.9847	60.4928	13.1691	11.1685	55.6865	23.1618	-5.5624	55.6596	-30.8517	88.7554	65.2647	-29.1020	55.9226	50.3071	-31.5637	33.2905	46.9659	-27.7552	17.5145	43.4384	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4553	0.1605	0.0452	0.1228	0.1269	3.6520	-0.0718	-2.3719	0.0000	-0.0000	0.0017	0.0017	-0.0045	0.0001	0.0001	-0.0001	3.0000
0.0000	-21.1460	126.4457	88.4729	0.0277	142.2693	92.8820	5.3504	119.0520	86.8904	21.6742	163.6251	68.6845	46.4257	149.1924	50.4323	67.7484	132.4016	36.3804	87.8887	130.5394	33.7054	37.6100	99.1408	72.8945	60.8435	59.2799	64.7583	71.7607	36.3486	59.3342	76.2504	18.4587	54.4891	10.9104	91.6357	78.3468	33.9472	41.6882	66.0887	44.7013	13.3347	57.8477	52.5614	-6.6656	54.8002	-9.2559	87.3343	70.6248	5.9779	43.0329	60.4702	13.1897	11.2188	55.6624	23.1843	-5.5096	55.6331	-30.8399	88.7980	65.2630	-29.0955	55.9664	50.3154	-31.5534	33.3304	46.9803	-27.7483	17.5528	43.4582	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4553	0.1605	0.0452	0.1228	0.1269	3.6520	-0.0718	-2.3719	0.0000	-0.0000	0.0017	0.0018	-0.0046	0.0001	0.0001	-0.0001	3.0000
0.0000	-21.1277	126.4860	88.4674	0.0469	142.3118	92.8704	5.3705	119.0940	86.8733	21.6827	163.6663	68.6647	46.4244	149.2314	50.3998	67.7364	132.4319	36.3457	87.8759	130.5660	33.6644	37.6291	99.1876	72.8592	60.8759	59.3435	64.6803	71.7701	36.4220	59.2268	76.2959	18.5359	54.3977	10.9317	91.6793	78.3230	33.9724	41.7413	66.0360	44.7333	13.3922	57.7861	52.5926	-6.6063	54.7369	-9.2401	87.3789	70.6093	5.9950	43.0814	60.4475	13.2100	11.2693	55.6383	23.2066	-5.4566	55.6065	-30.8282	88.8411	65.2613	-29.0892	56.0105	50.3237	-31.5434	33.3706	46.9949	-27.7416	17.5914	43.4783	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4553	0.1605	0.0452	0.1228	0.1269	3.6520	-0.0718	-2.3719	0.0000	-0.0000	0.0017	0.0019	-0.0047	0.0001	0.0001	-0.0001	3.0000
0.0000	-21.1093	126.5267	88.4618	0.0661	142.3545	92.8588	5.3906	119.1363	86.8560	21.6912	163.7078	68.6449	46.4231	149.2707	50.3671	67.7245	132.4627	36.3107	87.8631	130.5931	33.6231	37.6481	99.2346	72.8235	60.9083	59.4072	64.6019	71.7795	36.4957	59.1189	76.3414	18.6134	54.3059	10.9529	91.7232	78.2990	33.9976	41.7947	65.9829	44.7652	13.4498	57.7243	52.6237	-6.5469	54.6736	-9.2243	87.4238	70.5937	6.0118	43.1302	60.4247	13.2301	11.3201	55.6142	23.2287	-5.4033	55.5799	-30.8165	88.8844	65.2595	-29.0831	56.0548	50.3321	-31.5336	33.4111	47.0097	-27.7353	17.6302	43.4987	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4553	0.1605	0.0452	0.1228	0.1269	3.6520	-0.0718	-2.3719	0.0000	-0.0000	0.0017	0.0020	-0.0048	0.0001	0.0001	-0.0001	3.0000
0.0000	-21.0909	126.5675	88.4562	0.0855	142.3974	92.8471	5.4108	119.1787	86.8387	21.6997	163.7496	68.6251	46.4219	149.3104	50.3343	67.7127	132.4940	36.2754	87.8504	130.6208	33.5816	37.6671	99.2818	72.7876	60.9406	59.4712	64.5230	71.7891	36.5697	59.0106	76.3869	18.6911	54.2137	10.9741	91.7672	78.2747	34.0226	41.8483	65.9295	44.7970	13.5077	57.6623	52.6547	-6.4873	54.6101	-9.2086	87.4689	70.5779	6.0285	43.1792	60.4017	13.2500	11.3711	55.5900	23.2506	-5.3499	55.5533	-30.8050	88.9280	65.2577	-29.0773	56.0995	50.3406	-31.5242	33.4519	47.0246	-27.7293	17.6692	43.5193	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4553	0.1605	0.0452	0.1228	0.1269	3.6520	-0.0718	-2.3719	0.0000	-0.0000	0.0017	0.0021	-0.0049	0.0001	0.0001	-0.0001	3.0000
0.0000	-21.0725	126.6085	88.4506	0.1049	142.4404	92.8354	5.4310	119.2212	86.8213	21.7083	163.7916	68.6052	46.4206	149.3504	50.3014	67.7010	132.5258	36.2400	87.8378	130.6490	33.5398	37.6860	99.3291	72.7514	60.9728	59.5354	64.4437	71.7987	36.6438	58.9020	76.4323	18.7690	54.1212	10.9953	91.8114	78.2503	34.0475	41.9020	65.8759	44.8287	13.5656	57.6001	52.6855	-6.4275	54.5466	-9.1930	87.5142	70.5621	6.0450	43.2284	60.3786	13.2696	11.4223	55.5659	23.2721	-5.2963	55.5267	-30.7935	88.9719	65.2559	-29.0718	56.1443	50.3492	-31.5150	33.4928	47.0397	-27.7236	17.7085	43.5402	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4553	0.1605	0.0452	0.1228	0.1269	3.6520	-0.0718	-2.3719	0.0000	-0.0000	0.0017	0.0021	-0.0050	0.0001	0.0001	-0.0001	3.0000
